//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7804-TA0C-T-U-AD-SN038
//Part Number (Chip ID): AM8804 A0C
//Chip Model: Chiarlo TxM 7804
//DUT Test GUI Version Number: Rev. A1.00.279
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 2
//Test Date & Time: 12-03-2009 11:55:4
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\HS\Chiarlo\7804\AM7804_TA0C-AM-PM Distortiion.txt
//ATR Correlation Log File Not Found.
//Comment:
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L1B	LBIn	-33.9	0.0	0.0	-9.31	870.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	43.758806	43.756936	34.383915	0.303915	1.7952	3.493118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.600v_ramp.txt	12-03-2009	11:55:17	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPWRMTR	HBIn	-34.95	0.0	0.0	-7.29	1810.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	33.513745	33.510439	32.769043	-2.510957	1.61587	3.493614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.600v_ramp.txt	12-03-2009	11:55:27	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Step	VAM(volt)	AM-AM	AM-PM(degree)	I(averaged)	Q(averaged)	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	11.0	0.265737	0.163957	-15.125542	0.163957	-2.564914	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:48	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	12.0	0.267169	0.180462	-15.279699	0.180462	-2.567605	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:48	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	13.0	0.268322	0.189398	-15.301706	0.189398	-2.567989	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:48	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	14.0	0.269829	0.207804	-15.405393	0.207804	-2.569798	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:48	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	15.0	0.271366	0.234212	-15.440292	0.234212	-2.570408	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:48	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	16.0	0.272894	0.259375	-15.386623	0.259375	-2.569471	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:48	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	17.0	0.274564	0.279132	-15.305676	0.279132	-2.568058	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:49	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	18.0	0.275817	0.294802	-15.182673	0.294802	-2.565911	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:49	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	19.0	0.276551	0.300015	-15.202817	0.300015	-2.566263	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:49	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	20.0	0.277653	0.315585	-15.045606	0.315585	-2.563519	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:49	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	21.0	0.278421	0.330828	-14.938824	0.330828	-2.561655	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:49	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	22.0	0.279566	0.346204	-14.743739	0.346204	-2.55825	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:49	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	23.0	0.282088	0.369473	-14.563997	0.369473	-2.555113	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:49	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	24.0	0.284502	0.389909	-14.347619	0.389909	-2.551337	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:49	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	25.0	0.287121	0.4176	-14.277211	0.4176	-2.550108	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:49	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	26.0	0.290295	0.447885	-14.119555	0.447885	-2.547356	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:50	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	27.0	0.295392	0.49947	-13.944554	0.49947	-2.544302	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:50	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	28.0	0.301853	0.561267	-13.733895	0.561267	-2.540625	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:50	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	29.0	0.308615	0.622815	-13.430255	0.622815	-2.535326	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:50	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	30.0	0.318728	0.726162	-12.507331	0.726162	-2.519218	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:50	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	31.0	0.326515	0.815377	-11.346183	0.815377	-2.498952	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:50	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	32.0	0.335087	0.920945	-9.810746	0.920945	-2.472153	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:50	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	33.0	0.345962	1.046916	-8.095633	1.046916	-2.442219	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:50	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	34.0	0.357749	1.185828	-6.387401	1.185828	-2.412405	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:50	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	35.0	0.386932	1.528045	-3.022806	1.528045	-2.353682	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:51	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	36.0	0.427391	2.008129	0.134133	2.008129	-2.298583	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:51	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	37.0	0.476459	2.61159	2.646229	2.61159	-2.254738	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:51	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	38.0	0.532552	3.325629	4.710123	3.325629	-2.218717	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:51	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	39.0	0.604763	4.281439	6.410278	4.281439	-2.189043	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:51	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	40.0	0.700909	5.613885	8.096987	5.613885	-2.159605	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:51	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	41.0	0.819943	7.356351	8.806053	7.356351	-2.147229	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:51	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	42.0	0.976206	9.713462	8.889212	9.713462	-2.145778	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:51	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	43.0	1.161988	12.320832	7.183086	12.320832	-2.175555	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:51	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	44.0	1.40419	15.619647	4.117911	15.619647	-2.229053	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:52	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.5	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	45.0	1.626069	16.48999	0.0	16.48999	-2.300924	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:06:52	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.247821	0.013251	-36.361416	0.013251	-2.9502	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:07:22	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.248241	0.014195	-33.553821	0.014195	-2.901198	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:07:22	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.249167	0.017924	-27.244045	0.017924	-2.791072	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:07:22	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.250713	0.022195	-22.730595	0.022195	-2.712298	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:07:22	No comments(this is a filler only).
4	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.09	0.0	0.0	-9.31	870.0	3.2	-3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.253791	0.034512	-16.702445	0.034512	-2.607086	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:07:22	No comments(this is a filler only).
