//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7801-100081-SN001
//Part Number (Chip ID): AM8802 A5
//Chip Model: Chiarlo TxM 7801
//DUT Test GUI Version Number: Rev. A1.00.284
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 1
//Test Date & Time: 12-23-2009 15:59:34
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\Richv\AM7801\7801_A5_Reg1_X3_Nominal_Screen_Quick.script
//Latest ATR Correlation Summary: FAILED
//Validated On: 02-14-2008  17:54:16
//Comment:																																																	
//**************************************************************************************************************																																																	
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	3rd Harmonics Amplitude(dBm)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.61	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	-40.973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.170v_ramp.txt	12/23/2009	16:25:20	No comments(this is a filler only).
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.67	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	-39.591999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.170v_ramp.txt	12/23/2009	16:25:24	No comments(this is a filler only).
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.86	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	-36.632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.170v_ramp.txt	12/23/2009	16:25:29	No comments(this is a filler only).
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.87	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	-37.928001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.170v_ramp.txt	12/23/2009	16:25:33	No comments(this is a filler only).
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.94	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	-39.634998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.170v_ramp.txt	12/23/2009	16:25:37	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.66	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	37.534977	37.515583	30.607599	0.617599	0.876568	3.495732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:25:48	No comments(this is a filler only).
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.72	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	34.981896	34.962671	30.28986	0.23986	0.874206	3.495657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:25:50	No comments(this is a filler only).
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.76	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	33.132534	33.113574	30.094249	0.004249	0.882346	3.495677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:25:53	No comments(this is a filler only).
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.78	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	31.790505	31.771971	29.983321	-0.126679	0.896428	3.49558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:25:56	No comments(this is a filler only).
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.82	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	31.553975	31.535618	30.002534	-0.147466	0.907168	3.495518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:25:59	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	2nd Harmonics Amplitude(dBm)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.79	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	-39.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:05	No comments(this is a filler only).
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.84	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	-32.396999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:09	No comments(this is a filler only).
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.95	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	-33.806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:13	No comments(this is a filler only).
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.98	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	-34.901001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:17	No comments(this is a filler only).
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.03	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	-38.078999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:21	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	3rd Harmonics Amplitude(dBm)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.61	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	-42.094002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:28	No comments(this is a filler only).
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.67	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	-39.324001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:32	No comments(this is a filler only).
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.86	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	-35.877998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:36	No comments(this is a filler only).
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.87	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	-37.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:40	No comments(this is a filler only).
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.94	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	-39.488998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:26:44	No comments(this is a filler only).
//**************************************************************************************************************																																																	
//File Type: Amalfi PA Test Measurment Data Log File																																																	
//Log File Format Version: 1																																																	
//Test Type:Auto Script																																																	
//Serial Number: xAM7801-100081-SN005																																																	
//Part Number (Chip ID): AM8802 A5																																																	
//Chip Model: Chiarlo TxM 7801																																																	
//DUT Test GUI Version Number: Rev. A1.00.284																																																	
//FPGA Version Number: 21																																																	
//PICC Version Number: 13																																																	
//Station Number: 1																																																	
//Test Date & Time: 12-23-2009 16:28:1																																																	
//Temperature Soak Time (in secs): Test @ Ambient																																																	
//Script File Name: l:\Lab & Testing\Richv\AM7801\7801_A5_Reg1_X3_Nominal_Screen_Quick.script																																																	
//Latest ATR Correlation Summary: FAILED																																																	
//Validated On: 02-14-2008  17:54:16																																																	
//Comment:																																																	
//**************************************************************************************************************																																																	
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L1B	LBIn	-28.91	0	0	-4.62	824	3.5	3	0	0	1	0	0	0	1	0	44.964598	44.949381	33.085578	3.995578	1.2952	3.49422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:14	No comments(this is a filler only).
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L1B	LBIn	-28.94	0	0	-4.64	850	3.5	3	0	0	1	0	0	0	1	0	46.389526	46.3742	33.169995	4.049995	1.27998	3.49443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:16	No comments(this is a filler only).
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L1B	LBIn	-28.96	0	0	-4.67	876	3.5	3	0	0	1	0	0	0	1	0	46.687481	46.671889	33.092974	3.952974	1.24947	3.494388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:19	No comments(this is a filler only).
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L1B	LBIn	-28.99	0	0	-4.68	902	3.5	3	0	0	1	0	0	0	1	0	46.304785	46.288771	32.93131	3.76131	1.21368	3.494628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:22	No comments(this is a filler only).
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L1B	LBIn	-28.99	0	0	-4.67	915	3.5	3	0	0	1	0	0	0	1	0	45.553308	45.537145	32.829893	3.659893	1.20525	3.494558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:24	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	2nd Harmonics Amplitude(dBm)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
2	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-28.54	0	0	-4.62	824	3.5	3	0	0	1	0	0	0	1	0	-35.883999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:31	No comments(this is a filler only).
2	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-28.6	0	0	-4.64	850	3.5	3	0	0	1	0	0	0	1	0	-34.449001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:35	No comments(this is a filler only).
2	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-28.61	0	0	-4.67	876	3.5	3	0	0	1	0	0	0	1	0	-32.995998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:39	No comments(this is a filler only).
2	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-28.56	0	0	-4.68	902	3.5	3	0	0	1	0	0	0	1	0	-31.766001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:43	No comments(this is a filler only).
2	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-28.65	0	0	-4.67	915	3.5	3	0	0	1	0	0	0	1	0	-31.131001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:47	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	3rd Harmonics Amplitude(dBm)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
3	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-28.98	0	0	-4.62	824	3.5	3	0	0	1	0	0	0	1	0	-36.894001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:54	No comments(this is a filler only).
3	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-29.1	0	0	-4.64	850	3.5	3	0	0	1	0	0	0	1	0	-41.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:28:57	No comments(this is a filler only).
3	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-29.08	0	0	-4.67	876	3.5	3	0	0	1	0	0	0	1	0	-46.692001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:29:02	No comments(this is a filler only).
3	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-29.16	0	0	-4.68	902	3.5	3	0	0	1	0	0	0	1	0	-48.196999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:29:05	No comments(this is a filler only).
3	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-29.08	0	0	-4.67	915	3.5	3	0	0	1	0	0	0	1	0	-48.625999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.360v_ramp.txt	12/23/2009	16:29:09	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
