s11_ANT_phi, s11_ANT_mag, ControlSignals, Freq(MHz), HB_LB, Phase(degree), Pwr In(dBm), Regmap, SN, Serial Number, Sub-band, Temp(C), Test Freq(MHz), TestName, VSWR, Vbat(Volt), Vramp Voltage, logfilename, record_num, SN_fld0, Test Date & Time, chipid, 
331.5, 0.27806, 00010000 (TRX1)   [0:08], 2491.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1206.0, xxxx, 14oct15_0913, , 
331.55, 0.2781, 00010000 (TRX1)   [0:08], 2493.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1207.0, xxxx, 14oct15_0913, , 
331.59, 0.27815, 00010000 (TRX1)   [0:08], 2495.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1208.0, xxxx, 14oct15_0913, , 
331.64, 0.27819, 00010000 (TRX1)   [0:08], 2497.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1209.0, xxxx, 14oct15_0913, , 
331.69, 0.27823, 00010000 (TRX1)   [0:08], 2499.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1210.0, xxxx, 14oct15_0913, , 
331.73, 0.27827, 00010000 (TRX1)   [0:08], 2501.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1211.0, xxxx, 14oct15_0913, , 
331.78, 0.27831, 00010000 (TRX1)   [0:08], 2503.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1212.0, xxxx, 14oct15_0913, , 
331.82, 0.27835, 00010000 (TRX1)   [0:08], 2505.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1213.0, xxxx, 14oct15_0913, , 
331.87, 0.27839, 00010000 (TRX1)   [0:08], 2507.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1214.0, xxxx, 14oct15_0913, , 
331.91, 0.27843, 00010000 (TRX1)   [0:08], 2509.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1215.0, xxxx, 14oct15_0913, , 
331.96, 0.27847, 00010000 (TRX1)   [0:08], 2511.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1216.0, xxxx, 14oct15_0913, , 
332.0, 0.27851, 00010000 (TRX1)   [0:08], 2513.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1217.0, xxxx, 14oct15_0913, , 
332.06, 0.2785, 00010000 (TRX1)   [0:08], 2515.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1218.0, xxxx, 14oct15_0913, , 
332.15, 0.27835, 00010000 (TRX1)   [0:08], 2517.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1219.0, xxxx, 14oct15_0913, , 
332.23, 0.27819, 00010000 (TRX1)   [0:08], 2519.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1220.0, xxxx, 14oct15_0913, , 
332.32, 0.27803, 00010000 (TRX1)   [0:08], 2521.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1221.0, xxxx, 14oct15_0913, , 
332.4, 0.27787, 00010000 (TRX1)   [0:08], 2523.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1222.0, xxxx, 14oct15_0913, , 
332.49, 0.27771, 00010000 (TRX1)   [0:08], 2524.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1223.0, xxxx, 14oct15_0913, , 
332.57, 0.27755, 00010000 (TRX1)   [0:08], 2526.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1224.0, xxxx, 14oct15_0913, , 
332.66, 0.27739, 00010000 (TRX1)   [0:08], 2528.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1225.0, xxxx, 14oct15_0913, , 
332.74, 0.27724, 00010000 (TRX1)   [0:08], 2530.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1226.0, xxxx, 14oct15_0913, , 
332.83, 0.27708, 00010000 (TRX1)   [0:08], 2532.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1227.0, xxxx, 14oct15_0913, , 
332.91, 0.27692, 00010000 (TRX1)   [0:08], 2534.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1228.0, xxxx, 14oct15_0913, , 
333.0, 0.27676, 00010000 (TRX1)   [0:08], 2536.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1229.0, xxxx, 14oct15_0913, , 
333.08, 0.2766, 00010000 (TRX1)   [0:08], 2538.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1230.0, xxxx, 14oct15_0913, , 
333.17, 0.27644, 00010000 (TRX1)   [0:08], 2540.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1231.0, xxxx, 14oct15_0913, , 
333.25, 0.27628, 00010000 (TRX1)   [0:08], 2542.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1232.0, xxxx, 14oct15_0913, , 
333.34, 0.27613, 00010000 (TRX1)   [0:08], 2544.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1233.0, xxxx, 14oct15_0913, , 
333.42, 0.27597, 00010000 (TRX1)   [0:08], 2546.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1234.0, xxxx, 14oct15_0913, , 
333.51, 0.27581, 00010000 (TRX1)   [0:08], 2548.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1235.0, xxxx, 14oct15_0913, , 
333.59, 0.27565, 00010000 (TRX1)   [0:08], 2550.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1236.0, xxxx, 14oct15_0913, , 
333.68, 0.27549, 00010000 (TRX1)   [0:08], 2552.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1237.0, xxxx, 14oct15_0913, , 
333.76, 0.27533, 00010000 (TRX1)   [0:08], 2554.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1238.0, xxxx, 14oct15_0913, , 
333.85, 0.27517, 00010000 (TRX1)   [0:08], 2556.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1239.0, xxxx, 14oct15_0913, , 
333.95, 0.27487, 00010000 (TRX1)   [0:08], 2558.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1240.0, xxxx, 14oct15_0913, , 
334.05, 0.27454, 00010000 (TRX1)   [0:08], 2560.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1241.0, xxxx, 14oct15_0913, , 
334.15, 0.27421, 00010000 (TRX1)   [0:08], 2562.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1242.0, xxxx, 14oct15_0913, , 
334.25, 0.27388, 00010000 (TRX1)   [0:08], 2564.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1243.0, xxxx, 14oct15_0913, , 
334.35, 0.27355, 00010000 (TRX1)   [0:08], 2566.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1244.0, xxxx, 14oct15_0913, , 
334.45, 0.27322, 00010000 (TRX1)   [0:08], 2568.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1245.0, xxxx, 14oct15_0913, , 
334.55, 0.27289, 00010000 (TRX1)   [0:08], 2570.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1246.0, xxxx, 14oct15_0913, , 
334.65, 0.27256, 00010000 (TRX1)   [0:08], 2572.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1247.0, xxxx, 14oct15_0913, , 
334.75, 0.27223, 00010000 (TRX1)   [0:08], 2574.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1248.0, xxxx, 14oct15_0913, , 
334.86, 0.27189, 00010000 (TRX1)   [0:08], 2576.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1249.0, xxxx, 14oct15_0913, , 
334.96, 0.27156, 00010000 (TRX1)   [0:08], 2578.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1250.0, xxxx, 14oct15_0913, , 
335.06, 0.27123, 00010000 (TRX1)   [0:08], 2580.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1251.0, xxxx, 14oct15_0913, , 
335.16, 0.2709, 00010000 (TRX1)   [0:08], 2582.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1252.0, xxxx, 14oct15_0913, , 
335.26, 0.27057, 00010000 (TRX1)   [0:08], 2584.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1253.0, xxxx, 14oct15_0913, , 
335.36, 0.27024, 00010000 (TRX1)   [0:08], 2586.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1254.0, xxxx, 14oct15_0913, , 
335.46, 0.26991, 00010000 (TRX1)   [0:08], 2588.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1255.0, xxxx, 14oct15_0913, , 
335.56, 0.26958, 00010000 (TRX1)   [0:08], 2590.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1256.0, xxxx, 14oct15_0913, , 
335.66, 0.26925, 00010000 (TRX1)   [0:08], 2592.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1257.0, xxxx, 14oct15_0913, , 
335.76, 0.26892, 00010000 (TRX1)   [0:08], 2594.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1258.0, xxxx, 14oct15_0913, , 
335.86, 0.26859, 00010000 (TRX1)   [0:08], 2596.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1259.0, xxxx, 14oct15_0913, , 
335.96, 0.26826, 00010000 (TRX1)   [0:08], 2598.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1260.0, xxxx, 14oct15_0913, , 
336.08, 0.26785, 00010000 (TRX1)   [0:08], 2600.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1261.0, xxxx, 14oct15_0913, , 
336.21, 0.26734, 00010000 (TRX1)   [0:08], 2602.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1262.0, xxxx, 14oct15_0913, , 
336.34, 0.26682, 00010000 (TRX1)   [0:08], 2604.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1263.0, xxxx, 14oct15_0913, , 
336.47, 0.26631, 00010000 (TRX1)   [0:08], 2606.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1264.0, xxxx, 14oct15_0913, , 
336.6, 0.2658, 00010000 (TRX1)   [0:08], 2608.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1265.0, xxxx, 14oct15_0913, , 
336.73, 0.26529, 00010000 (TRX1)   [0:08], 2610.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1266.0, xxxx, 14oct15_0913, , 
336.86, 0.26478, 00010000 (TRX1)   [0:08], 2612.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1267.0, xxxx, 14oct15_0913, , 
336.99, 0.26427, 00010000 (TRX1)   [0:08], 2614.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1268.0, xxxx, 14oct15_0913, , 
337.12, 0.26376, 00010000 (TRX1)   [0:08], 2616.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1269.0, xxxx, 14oct15_0913, , 
337.25, 0.26324, 00010000 (TRX1)   [0:08], 2618.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1270.0, xxxx, 14oct15_0913, , 
337.38, 0.26273, 00010000 (TRX1)   [0:08], 2620.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1271.0, xxxx, 14oct15_0913, , 
337.51, 0.26222, 00010000 (TRX1)   [0:08], 2622.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1272.0, xxxx, 14oct15_0913, , 
337.64, 0.26171, 00010000 (TRX1)   [0:08], 2624.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1273.0, xxxx, 14oct15_0913, , 
337.77, 0.2612, 00010000 (TRX1)   [0:08], 2626.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1274.0, xxxx, 14oct15_0913, , 
337.9, 0.26069, 00010000 (TRX1)   [0:08], 2628.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1275.0, xxxx, 14oct15_0913, , 
338.03, 0.26018, 00010000 (TRX1)   [0:08], 2630.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1276.0, xxxx, 14oct15_0913, , 
338.16, 0.25967, 00010000 (TRX1)   [0:08], 2632.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1277.0, xxxx, 14oct15_0913, , 
338.29, 0.25915, 00010000 (TRX1)   [0:08], 2634.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1278.0, xxxx, 14oct15_0913, , 
338.42, 0.25864, 00010000 (TRX1)   [0:08], 2636.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1279.0, xxxx, 14oct15_0913, , 
338.55, 0.25813, 00010000 (TRX1)   [0:08], 2638.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1280.0, xxxx, 14oct15_0913, , 
338.68, 0.25762, 00010000 (TRX1)   [0:08], 2640.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1281.0, xxxx, 14oct15_0913, , 
338.82, 0.2571, 00010000 (TRX1)   [0:08], 2642.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1282.0, xxxx, 14oct15_0913, , 
338.99, 0.2564, 00010000 (TRX1)   [0:08], 2644.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1283.0, xxxx, 14oct15_0913, , 
339.17, 0.2557, 00010000 (TRX1)   [0:08], 2646.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1284.0, xxxx, 14oct15_0913, , 
339.35, 0.255, 00010000 (TRX1)   [0:08], 2648.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1285.0, xxxx, 14oct15_0913, , 
339.52, 0.2543, 00010000 (TRX1)   [0:08], 2650.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1286.0, xxxx, 14oct15_0913, , 
339.7, 0.2536, 00010000 (TRX1)   [0:08], 2651.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1287.0, xxxx, 14oct15_0913, , 
339.88, 0.25291, 00010000 (TRX1)   [0:08], 2653.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1288.0, xxxx, 14oct15_0913, , 
340.05, 0.25221, 00010000 (TRX1)   [0:08], 2655.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1289.0, xxxx, 14oct15_0913, , 
340.23, 0.25151, 00010000 (TRX1)   [0:08], 2657.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1290.0, xxxx, 14oct15_0913, , 
340.41, 0.25081, 00010000 (TRX1)   [0:08], 2659.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1291.0, xxxx, 14oct15_0913, , 
340.58, 0.25011, 00010000 (TRX1)   [0:08], 2661.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1292.0, xxxx, 14oct15_0913, , 
340.76, 0.24941, 00010000 (TRX1)   [0:08], 2663.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1293.0, xxxx, 14oct15_0913, , 
340.94, 0.24872, 00010000 (TRX1)   [0:08], 2665.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1294.0, xxxx, 14oct15_0913, , 
341.11, 0.24802, 00010000 (TRX1)   [0:08], 2667.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1295.0, xxxx, 14oct15_0913, , 
341.29, 0.24732, 00010000 (TRX1)   [0:08], 2669.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1296.0, xxxx, 14oct15_0913, , 
341.47, 0.24662, 00010000 (TRX1)   [0:08], 2671.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1297.0, xxxx, 14oct15_0913, , 
341.64, 0.24592, 00010000 (TRX1)   [0:08], 2673.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1298.0, xxxx, 14oct15_0913, , 
341.82, 0.24522, 00010000 (TRX1)   [0:08], 2675.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1299.0, xxxx, 14oct15_0913, , 
342.0, 0.24453, 00010000 (TRX1)   [0:08], 2677.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1300.0, xxxx, 14oct15_0913, , 
342.17, 0.24383, 00010000 (TRX1)   [0:08], 2679.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1301.0, xxxx, 14oct15_0913, , 
342.35, 0.24313, 00010000 (TRX1)   [0:08], 2681.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1302.0, xxxx, 14oct15_0913, , 
342.53, 0.24243, 00010000 (TRX1)   [0:08], 2683.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1303.0, xxxx, 14oct15_0913, , 
342.75, 0.24167, 00010000 (TRX1)   [0:08], 2685.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1304.0, xxxx, 14oct15_0913, , 
342.99, 0.24088, 00010000 (TRX1)   [0:08], 2687.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1305.0, xxxx, 14oct15_0913, , 
343.24, 0.24009, 00010000 (TRX1)   [0:08], 2689.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1306.0, xxxx, 14oct15_0913, , 
343.48, 0.2393, 00010000 (TRX1)   [0:08], 2691.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1307.0, xxxx, 14oct15_0913, , 
343.72, 0.23851, 00010000 (TRX1)   [0:08], 2693.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1308.0, xxxx, 14oct15_0913, , 
343.97, 0.23772, 00010000 (TRX1)   [0:08], 2695.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1309.0, xxxx, 14oct15_0913, , 
